text,annotation
@User.IDX الم يحن الأوان ان تخنس الإمارات الصهيونية ,1
ابداع .. من وين بتحيبوو الافكار؟!😕 ,0
اللي بيسمع هالمزايدات على جبران باسيل بفكر انو فوزي صلوخ او عدنان منصور كانوا يطلعوا كل يوم يحكوا بازالة اسرائيل من الو…,1
 :  اوطى من كعب صباطو للسيد #ديما_الواطية,1
" : جالس أسمع أحمد قاسم يغني: ""أحبك من كل قلبي يا بلادي يا يمن"". حتى أنا والله أحب اليمن من كل قلبي أحب بلادي من طرفها لطرفها ""ب…",0
ايمتا حترجعو هي خلص رمضان ,0
هو كلب وانت كلب اكثر منه وبن زايد سيد الكلاب وزايد كبيركم,1
 #ديما_الواطية  بتخاف تحكي عن حركة امل لانه زوجها عنده مشروع معهم في افريقيا ... غبية ومحتالة وواطية,1
هيدي الوحيدة يللي بترد يا لأن ما عندن غيرها، يا معودة عالبهدلة والحكي الوسخ، هيدا مزاج هيي هيك بتحب,1
  قوي عندك ... انو الخيار الآخر صار غنم ... تفه عموديلك شو بشعة ...,1
يخدك وياخدو بشي صندوق على سوريا,1
نيكولاس انت ما تكمشك داعش بس على اسمك قطع راس او فينك تعمل هيكداعشي:ماهذا الاسم يا هولام نيكولاس:هذا اسم احد الصحابة داعشي :وما اسم والد هذه الصاحبي نيكولاس:ناتاشا الداعشي وهو منبهر نعم نعم انه فعلا صحابي وانه صحابي جليل و راوي عن رسول احديث كثيرة خذه واطعمه والبسه و اعطه سلاح ان قلب نيكولاس عامر بالايمان ,1
يا ناس ي عبط يا عشمانين في فرصه تانيه للؤى .....<>بطلوا أوهام بقي...💔,1
6:01 باسم ييوسف العرص الطبال الانقلابي ابن الوسخه دس لايك ,1
طيّب ليك كتير بتحب سوريا و الاسد و دمشق اذا بتطلع بتعيش فوق بترتاح و بتريحنا و الله ما منزعل جوخ مبيّض,1
@User.IDX ركوب في طائرة لن يخيفني ,0
قدح وجم اذا ربحت رح اعطي نص المبلغ ل جبران باسيل,1
لك كانت صفر صفر رحت طالعت الكلاب يشخوا كم دقيقة رجعت,1
قالها نخدم الصغار هههه القصف جدك ديمااااااااااا شاب بشير الجزائر أحييك,0
 15 ٧ ايار الجايي لازم يسحبوك من شعرك بلكي بتصيري  تفهمي,1
عنابي يا عنابي يا خدود الحليوه 😂,0
@User.IDX قناه الخنازير الجزيره قناه حوثيه حقيره تخدم ايران واعداء الاسلام لاتبحث الا عن الفتنه والهدم تبا لها ولاخبارها ولمراسلينها ,1
شمس تلدين باشا زدت حبيتك متربي برش راجل برش الشلاكة لطفي قليل تربية,1
 للتصحيح : السيد قال أن لا نؤيد سقوط الحكومة !,0
احقر و اتفه الناس انت يا وهاب,1
نصف انسان خير تجيش حيوان عايش بافكار ناس دين مله المبادئ تدافع جلال بريك امثالكم جابينها تصلحو حطب لجهنم برا اتوضى صلي ركعتين تعرف غالط طول نسبك,1
@User.IDX ربنا طمس بصيرتكم عن احداث السودان ؟ ام أن طغيان النظام الاخونجي هو المسيطر ,1
التونسي يتفرجو زوج ملاين ربعين دزيري خليك عاقل متنفخش روحك ماناش سامعين,1
هذه التجربة التي اعتبرتها خطوة جيدة شو وضع هول الشخصين اللي صاروا كتاب عدل وهني دون السن القانونية بعمر…,0
اننا موحدون توحيديين إلى يوم الدين ✌ ✌ ✌,0
ياولد القيروان ياودي سير بدل غي اسميتك المجوسي,1
وانت يا محترمة وقت انخطف كان رئيس حكومتك مش رئيس الطائفة السنية وما هتميتي حضرتك ويمكن شمتي ولي نزلوا يحتجوا نزلوا للتعبير عن الغضب لي دق بل العرض والشخصي وان شاء الله ما حدا شي يوم يهينك بل العرض او الشخصي,1
يا شام يا شامةَ الدُّنيا و وردتها <>يا من بحُسنكِ أوجعتِ الأزاميلا <>وددتُ لو زَرعوني فيكِ مئذنةٍ <>أو علَّقوني علىٰ الأبواب قنديلا <>يا شامُ إنْ كنتُ أُخفي ما أُكابدُهُ<>فأجملُ الحبِّ حبٌّ بَعدُ ما قيلا ,0
ههههههه زلعة عالمية نخدم عالصغار هههه,0
 يا مشم يا ابو ريحة تسولف عن أسيادك لإنهم ذالينك وما يحطولك واطي يا واطي .....,1
 يللا اتفضلي انزلي يا ديما انت محرضه وجبانه,1
قدح وجم تفه عليك وعلى برنامجك وعلى المحطة لي عم تعرضلك,1
قناة مفبركة تابعة لقطر والجزيرة وكل من فيها منافق ,1
 وليش تتم دعوتك؟<>انت إنسان فارغ دون أي إنجازات حقيقية.. حتى ماكلفت نفسك تدعوا لـ #الهلال ممثل الوطن في هذا النهائي يا كمخه هههههههههه<>يا تذكر فتشكر يا اوراوا يا سدني يالعالمية صعبة قوية يا نيشيمورا<>😂😂😂😂😂😂😂😂,1
 يلعن حريمك متل الدكر ما عندك مراية ولو لازملك فحص دي ان اي يمكن تكوني شكر ومنك عرفانة,1
  روح تقود بعيد بيك بزيطوط تاعك بقطيع الاغبياء لي يتبعو فيه يا غبي يا ابله يا احمق,1
 : بقى مش عارف إية غيرنى يا بريئ يا حنين يا ملاك 😏 ,0
ايعيش اختي محلاها تعرف تعبر وتقنع تفووووووووه,1
  نانسي السبع صارت على لائحة الاعلاميين الحقراء,1
فالمسؤولين فيه ما عادوا مسؤولين لبنانيين بل اصبحوا طوائفيين,1
كذابة دباغ شعب يهموش لهي همو,1
طيب نحكي منطق معقول الشيخ نعيم حسن يقول على الملأ نؤيد سياسة وليد جنبلاط؟ معقول يعملوا إجتماع من لون…,0
اسال الله العظيم رب العرش العظيم اللهم فرج همي وهمك يا اخي و يا صديقي العزيز٠٠٠٠٠٠٠٠٠٠٠ واني وبدلها صبرك ويجعل من صبرك واحسانك عند الله مالا عين رات,0
ماعجبنيش كلام لطفي لشمس الدين شمس الدين كلام ارقا واحسن مستواك لطفي,0
 تحية الك نانسي السبع وصلتي كلمة الناس ❤,0
 وع فكرة انا كنت عايز اكتب حبها برص مينفعش تكمل معاه ...<>بس عيب عليه اساسا بغض النظر عن تعليقات صحابه هو مينفعش ينزل صورها عيب دي لو اختي كنت هعمل لخطيبها ذي ما بيعمل العريس للعروسه واقوله بطلنا معندناش بنات للجواز يا ديوس يا معرض وأعمل,1
_  هي لازم نغيرلها الهاشتاغ نعملو #ديما_البهيمة,1
 بيلبقلك كيف ما تصورتي ووين ما كنتي ومع مين ما كنتي �,1
@User.IDX لا أثق بما يقوله المشاهير خاصتا عبود أما بدعة نباتي و حيواني أجلس اضحك على الحثالة خاصتا منهم العرب الذين يريدون أنهم أحد الفئتين 😂😂😂 ,1
 يا ريتك كنتي بالنبطية كان على بالي تجي شي عصاية على راسك لترتاح العالم من قرفك ��,1
  �يلي بدو يحكي بالطالع وبالنازل شو مفروض ينتظر؟ وهيدي دمعة عمتي على ديما وعليك...,1
لدربها تحياتي ونحبك ملقري منعرفكش جملة,0
 إنت كلبة شوارع يا ديما الواطيه,1
 : يا مشاغبة يا حبيبة الزعتر والدقة<>جابت لهم حكة <>وركنتهم ركنة<>فتداعموا ولم يعرف كل منهم باسوورده ونككه ,1
ويل لامة تولي عليها مجموعة من الأرذال,1
لو عنده كرامة طمر حاله بالتراب مجرم,1
   الجديد قناة تستغل اي حدث لاجل الطعن كل ماهو متعلق بدين او اخلاق,1
كلو اخرا من بعضو بس ما حدا اخرا منك ومن بشار فكر فيها,1
انعل ابو الخليج الي حشد الاعلام ضد العراق لان عنده علاقات مع ايران وهمه واحدهم ماد ايده بحلك الثاني للعكس خليج العار والنفاق ,1
عمرو أديب يمسح بالطفل المعجزة جبران باسيل الأرض ويخلي الي مايشتري يتفرج,1
سليم عون لا يستطيعون التصويب على ​الرئيس ميشال عون​ فيصوبون على رئيس التيار ​ جبران باسيل​ او علينا، لسنا مكسر عصا لأح…,1
 دمدوم قديش دفعولك تا تروحي عا طرابلس؟,0
" ديما، ديما، ديما،
الناس عم يدعوا مش عليكي،
عم يدعوا على بناتك. انبسطي. ياي ياي ياي وبعدك #ديما_الواطية",1
"ده مش امن الدولة، دي دولة الأمن، من ساسها لراسها. مبروك علينا الاستقرار (سامعك يا للي بتسميه ""ركود"" يا عديم المسؤولية يا خاين الوطن)",1
داخلة بالمعرفة اللقيطة القصوري الماخور التونسي,1
بس يا نجس ملكش دعوه انت روح كول هوا,1
 كذابة كلن يعني كلن كلكم مرتشين ومنافقين وشذاذي الراي,1
   يا الحبيب يا ما اكلت من الهلال خماسي ورباعي وبطولات عادي تفوز بمباراة واحد من ١٠٠ وزي ماتفضلت الاتحاد خدم نفسه قبل مايخدم الاخرين,1
انو بشرفك الكاميرات ما كانو شغالين,1
 : افتحي يا نسمة افتحي يا حبيبة بابا انا جايبلك باناناز,0
" يا ست يمنى ما حدا يضحك علينا
جبران باسيل أراد الذهاب إلى سوريا فقامت عليه عصابات ١٤ الشهر بأمر من السعودية. انتهى البيان",1
راشيل تركيهم شعب تعتير مهتري خالص الحمدلله عنا جبران باسيل قدن كلن…,1
لبسها ما مبرر للتحرش.. يا حيوان يا بربري يا مغفل,1
 ست سمر مسؤولية نانسي السبع تنقل ما تحلل من راسا!!! وين النزاهة والعمل الإعلامي الأخلاقي؟؟؟,1
الله يشافيك البكوووووص وتبارك الله على هاد الام المغربية الي تتمثل بزااااف ديال الامهات فالخفاء الي تيعانيو مع وليداتهم تيهزو وتيتعبو ويشقاو معاهم هاد الفئة الي تنفتاخرو بهم مهمتكم فهاد الحياة ماشي ساهلة الله يعاونكم ويساعدكم ويجازيكم خيرا وانا من اليوم من متابيعينك عمر 😉😍 ,0
 شو حابي يصير المجزرة يا عميلة,1
اسحب مارسيال وعطنا لوكاكو يا سولشاير يا بزر يا زق,1
21  اعلامية جميلة بكل المقاييس الانسانية.,0
" نزلي انتي لحتى تروحي دعوَسي ���
#ديما_الواطيه",1
ملخص جيد، لكشف الألاعيب التي يتستر وراءها اليهود لعنهم الله ,1
ياخويا السماح بشير خرية وتافه وغبي,1
@User.IDX لماذا يوجد شي اسمه قطر؟ ألم يحن الوقت لأن تعرفوا حجمكم؟ حديثوالعهد و حديثو النعمة، لا تقرأون التاريخ، ما تفعلون والله سيرد إليكم و اكثر، مسألة وقت. ,1
جبران باسيل ما يبقيني مستيقظا هو حالة الصمت على الخروقات الإسرائيلية اليومية لاستقلالنا وسيادتنا، لدينا نحو خرقا جويا و…,0
  اتظلمت ف اي الحكم اجنبي وانت معروف مبتكسبش مع اي حكم اجنبي الموسم ده 😂💔 ثم انك الموسم ده متعود ع الخساره عادي جدا وبلارقام مش اي هبد م اللي انت بتقوله ده يابو 5 😂😂<>وبعدين انت بتخسر من بيراميدز من ايام م كان اسمه الاسيوطي,1
لا انت ولا معلمك فيك تدق بصرمايته يا صرماية عتيقة,1
 :  كل سنة وانت طيب وبخير يا حيسووو يا ملك الشياكه وعقبال العمر كله يا زميلي ❤🎂🎁🎊🎉🎀,0
خليك على موقفك يا بوق لحد ما تنرمى بالزبالة,1
 لو بتسمعينا سكوتك يا إم نصف لسان.. بعد ناقصنا هيك بضاعة عتلانة همّ النازحين..,1
كول هوا نحن مامنشتغل عند كلبك بشار,1
والله ما اعرف ابكي على حالنا لي وصلنا ليه ام ابكي على المواهب الغير مدعوما ,0
 _ اه يا عميلة يا خاينة يا بتوع السفارات,1
 اقرل احذفه يا حفراوي يا معفن يا يطقطقون علي,1
@User.IDX احلى انقلاب واحلى قفا للخرفان ,1
@User.IDX يا قطر، يا قناة الجزيرة، يا عزمي بشارة يا زلمات الجزيرة، يا فلسطينيين الجزيرة، يا مصريين الجزيرة يا سوريين الجزيرة يا جزائريين الجزيرة يا عراقيين الجزيرة، يا اخوان مسلمين، موضوع وفِي الكويت وبين كويتيين، لا علاقة لكم به ,1
مرة جديدة ضربة متعمدة لل عهد القوي,1
 يا حنونه بتخافه عليهن والله لستحو ماتو,1
" 
وجهي كلامك لحسن نصرالله ولنبيه بري مش هني المسؤلين عن العصابة اللي نزلوا!!!! للأسف عصابة بري ونصرالله أقوى من الدولة.",1
عطى ربي راضيين احكي روحك ماكش ملحد زبي لعباد لمنيكة وجوهكم زبي نكتو لبلاد والحديث مايكونش ارفع ظاهرلي عايش بالمنطق التقدم الوبنة ماهو جديد,1
 طب و التاريخ ؟ يمنى صرنا فايك نيوز ؟,0
في مثل هذا اليوم فطس بغل الأمة,1
@User.IDX حاميها حراميها . هم إخوة لكن اعداء فإخ من الأخ . ,1
  يبدوا ان معلوماتك بطاطا... مثل مصداقيتك,1
" ، طرابلس عروس الثورة وعروس لبنان ، 
وإنت يا عروس نوّرتِ طرابلس يا بطلة لبنان.",0
 طلعي انقذي انت نحنا مع الجيش ضد الارهابيين وما دخل المظاهرات بالموضوع الجيش عم بوقف احد المطلوبين فخففو كب سم ، عيب استحو,1
عيب عليك استحي يكفيك كشفت الحيا العمى ضربك شو وسخة,1
الحمد لله مسلم وانتمي الئ الجزائرى لااعتراف بتونسين كنتم بالجزائرى قتلكم وحسبي ونعم الوكيل توانس يصوم كيم يحب ويفطرو كيم يحب شاهد للفيديو الهواري بومدين حي للقصفكم تونس مايقدروش يتخلو الماء الماكلةشعب جيعان شوف فارقة رغم انهم تشرد يلادهم فقر وانهم صائيمين متمسكين با الاسلام,1
  طاعة رسول الله صلى الله عليه وسلم حيا وميت. ثم يهودي يا مشرك يا قليل ياالفهم قلت لك من قبل لعنة على ال سعود و حكام العرب خدم اليهود وأذناب النصارى .وولي أمري هو الشيخ إبراهيم بن عواد حفظه الله,1
 اولاً الاحترام واجب السيد حسن غصبن عن رأسك مش حسن لانك إعلامية بدون احترام,1
صاحب القرار يتحدى ويقول تعرفش تشرع والحكم يخرجش استغفرالله,1
ما هوي لو بياكل سرماية بعيد عنا بقول يعدمني يا فكروا اذا بصرخوا صوتهن بيوصل,1
 : فز يا خفاق و أهدأ يا شعور<>واحتفظ في كل وقتك بالوقار<>**<> لو يفوح العود الأزرق بالبخور<>ولو يذكرك المسا شوق النهار<>**<>فيك لا ي…,0
 : حفتر يا محفتر يا ضبع المنكر 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣😋😋🤣🤣🤣😂🤔🤔🤔<>جاك الموت يا قرن الشيطان الرجيم ,1
@User.IDX يقول ذلك بكل فخر وهوالمؤيد للكيان الصهيوني وصهره إليهودي جاريد كوشنير لعب دورا كبيرا في بلورة هذا الموقف.المؤسف ان الإثنين يعدان من اصدقاء بعض العرب واقنعاهم بصفقة القرن التي من بين بنودها القضاء على احلام الفلسطينيين.ماذا فعل العرب اصدقاءه ردا ,1
انتو مصر خلصتو عمركم خدم وذيول للخليج ولد القنادر تاريخكم وحضارتكم ضيعتوهه يازبالة العرب ,1
@User.IDX تظهر نصرة المرأة وليس نصرة الكلبه وهن كلابات اخترن أن يُنابحن لصالح قطر الكلبه الأم ,1
_  ميئوس منها الحالة فش مجال الباقي ع الله,0
سؤال شكل إجابة يحشي روقارة القحبة قليلة الحياء المريضة ينعلبوكم بو زكأمكم بالله يعرفها تسكن يقلي خليني نيكهالها كلبتها ونبعثلها فيديو نايكها مشوى,1
حسبنا ونعم الوكيل تونس وحكام تونس وشعب تونس,0
اعرف أحدا دخلت بالصدفة الفيديو إسمو لطفي سوء اخلاق معناه انسان مقهور يستطيع صنع ابتكار والآخر اسمو شمس الدين انسان لبق وعنده تربية مستحسنة والكمال لله,0
كنت وتكون حياً لا تموت تنام العيون وتنكدر النجوم وأنت يا حبيبي يا رؤوف يا رحيم حيٌّ قيوم لا تاخذك سنةٌ ولا نوم ...<>ان تحفظ أميري المنقذ البشرية .. وقائد الأمة .. امامي الموعود المهدي المنتظر { ص } ...<>من فوقه وتحته ويمينه وشماله <>{{ يا لطيفاً فوق كل لطيف يا رب العالمين }},0
مريم حشا اسمها وجها يشبه لترمة,1
" يا بنت الحرام عم تحرضي الجيش على
اهل الضاحي بالفتنة 
ومن قبل حرضتي اسرائيل على قصف
اهالي الجنوب
اكيد انت بنت حرام",1
ماهو يا تحترم الحجاب يا متلبسوش خالص يا محمد😂😂😂 ,1
اعكس كلمة بربس حاتطلع سب رب يعني سب ربك ,1
ربي خلقنا والحمد لل ه تونس شعبها مسلم,0
@User.IDX إلى قناة الخنزيرة مع عدم احترامي ،، وخصوصاً تامر المسحال هذه مادة دسمة ياليت تسوي عنها عنها حلقة او تحقيق صحفي بسيط او تعليق 👇🏼👇🏼 <url> ,1
صحيفة جبران باسيل يزور دمشق قريبًا,0
@User.IDX حساب قطري قذر ... كله كذب و حرب على العرب لأغراض خبيثة ,1
مصادر التيار الوطني الحر تنفي عبر ال او تي في ما تم تداوله عبر بعض وسائل الاعلام,0
والله جيت وزير تونس انضفها الشلايك نهبط الكومندوس الغربة جنة,1
@User.IDX والله ما فعل هذا في أهل ليبيا غيركم أنتم السعوديون البخلاء الهمج المكبوتون أصحاب الملايير بلا ذرة إيمان،عذرا أنا أقصد الحكومة،أما الشعب فهو مجرد قطيع فظيع. ,1
جزايريه ونوجه رساله لنساء تونس روحو لسوره النساء فالقران ةلكريم كلش باين وصريح بلي راجل يدي لمراة مكالاه تقولو حريه شخصيه الامر باين مفيه شك متتحداوش ربي وسلام,1
 أصيلة و بنت أصل يا   و فعلاً أثبتي أنكِ وفية للبنان الله يحميكي و يحمي شيخ ,0
جهلة يسمع المليارات خلاص تونس وصلت للقمر ومعادش يتكل الميراث للعلم الحالات المرأه حصتها اكتر الرجل جهااااااال الزب يعرفوش يتكل عربي ويتكلمو الدين,1
هههههه مريضه بالبوز واصدق كلمه قالتها تحشمش عطاك تافه وسفيهه ومسخه مايدوم تطيح شر افعالك واقوالك,1
شو بدك من علاء الخوجة؟ ما تعبت وانت تصرخ عليه انسى الموضوع ما رح يعطيك مصاري,1
عندما يتعلق الأمر في البيت الدرزي الواحد يجب علينا الدعاء لكل من ظل الطريق ان يرجع عن خطأه وأن يتعامل…,0
" #ديما_الواطية 
يا ريت بتعرف تحترم حدا .. ما تلوموها .. تربايتها هيك .. هي ما بتحترم إلا ابو محمد الجولان… ://./",1
 علي حسب انت قريتها ازاي يا لئيم يا ابو قلب اسود,1
حبيب البغل روح انقبر كول و نام,1
زرنا بلادكم شفنا العرا قلة الحيا الزنا نص الشارع فحياتي شفت زنا فشوارع تونس,1
سخان وجوع وشهوات ادني محملتوهاش وغدوى ربي ياااااا ديوت,1
اول مرة بشوف وحد مطلوب للقضاء و هلقد وقح,1
قولي لضيفك ما يبلع ريقو احسن ما يتسمم ، مش مقبول الحقد هلقد على الشيعة,1
كل عمرن مع الف تهديد يطلعوا دقيقة على شاشات التلفزيون المحلية مش بالعين الخبرية جبران باسيل على ومقابلة عل…,0
@User.IDX سيبولنا ثرواتنا وتو نشوفو شكون الي يجي للثاني في قوارب موت حقيرين اصلا برج ايفل الي تتفاخرو بيه هو من حديد تونس والجزاير حسبنا الله والله ناخذوه من دمكم قدام ربي لا تباركلكم الله لا يتوب عليكم ويورينا فيكم نهار ,1
   لعنت الله عليك يا شارب بول البعير يا عبد امريكا ،،، اذهب ابحث عن أفريقي 😂😂😂😂,1
رحل صالح آخر الصالحين<>رحمة الله تغشاك يا الزعيم الصالح يا شهيد الوفاء<>رحمة الله تغشاك يا الزعيم الصالح، يا سيد الشهداء والأتقياء والشرفاء<>المجد والخلود لشهداء يمننا المعطاء، يمن الخير والعطاء<>الفاتحه<>الى روح الوالد الشهيد الزعيم الصالح شهيد الوفاء<>#الشهيد_الصالح_رجل_بحجم_وطن ,0
اندير نبغيه حر فتصرفاتي الشخصية عمري لاذيت انسان بصح المسلمين جهلة متخلفين لايفقهون التدخل امور الاخرين التعدي القانون بحجة الدين الدليل بلي الدين الاسلام جهل تخلف ارهاب صيغة دين,1
@User.IDX سؤال عنصري تافه .! بكم اشتراكم الغرب يا عملاء الغرب وهل احداث 11 سبتمبر جريمه او عمل ارهابي حسبنا الله ونعم الوكيل فيكم ايها الاعلام الخبيث ,1
 : انا كل ما بلاقي لانش بوكس شكله حلو اقول لماما هجيبه وتقولي يا ماما ليه يا حبيبتي واجيبهم فعلا وفي الآخر بكسل اشيلهم بس انا بح…,0
قال رسول الله صلى الله عليه وسلم من سب أصحابي فعليه لعنة الله والملائكة والناس أجمعين، لا يقبل الله منه صرفا ولا عدلا,0
ما بأثر نكون خواريف افضل ما نكون خنازير منبزق بالبير لي شربنا منو متل معلمك لي اكل لكب…,1
صحيح القانون المساوات تونس البلدان العربية الاسلامية الرجال يخشون تمردو المراة يستولي الميراث بحجة الحق يطلق ويرمي بزوجته واولاده خارج المنزل ليعد الزواح يرمي بامه اخته الشارع ويهرب مسؤوليته زوجته اطفاله يدخل السجن بتهمة دفع النفقة واكثر دليل الحصص الاجتماعية مرت القناوات التونسية منقولك اقول القانون يضمن للمراة حقوقها,1
 حبيبتي # مبارح جنيت وانا عم بحضرك الله يحميكي شكرا.,0
يا جماعة مش ملاحظين بعد كل جولة من الكذب والتضليل على التيار ورئيسه ،,1
ياشباب هؤلاء اللي يحقدوا ع السعوديه تاج راسهم ماجورين ومرتزقه وسفهاء فلا تردوا عليهم لان حجمهم عندنا اصغر من رجل النمله فهم ناس بياعين كلام وفاضين بس حقين كلام عكسنا تمام قول وفعل شعب الحزم والعزم ,1
 مابدهاش تزبط يا زلمه يا عبد عزمي بشكاره ونظام الحمدين الامارات والسعوديه ضدكم با اهل الفتنه والدمار والتشرد سبحان الله الاخونجيه يغردون مع بعض ريموت كنترول عزمي بشكاره,1
ياسعاتو حاج تهاجم وتلج علينا في عيل عم تعيش عيلتا من هل دوله بقى حاج تزايد علينا خلاص خيي هاجم السعوديه…,1
 اي شكلك حابة تاكلي شي عصاية من شباب الخندق يلا ع طريق جاينك ����,1
 #زعيم_تويتر_120 <>مقدرش اخالفك <>مقدرش أخالفك لأني عارفك .. تقدر تحط الحديد فى إيدي<>اسمع..اسمع يا سيدي<>وحقك أنت المنى والطلب..والله يجازي اللى كان السبب<>ولي فيك يا والدي قصة..تغير مجرى حياة الطرب<>مبسوط يا سيدي .. يا,0
يلعن زك امها القحبة العزوزة بنت القري العطاي بشير ولد القحبة مخنث يلعن زك امكم قناة دعارة ولي يتفرجو زك امها مخنثين,1
@User.IDX #الخونة قطرائيل وأشباهها و #الخنزيرة و #المرتزقة موتوا بغيظكم فأنتم 👟👟 للعروبة ياخونة الأوطان ,1
كان الله بعونك وبعون الي دافع عنك,0
 انزلي واقطعي الطريق انت وعيلتك  ليش  التحريض بعدين بلا مكياج طالعه بتشبهي وليد جنبلاط,1
تونسية قانون المساواة الميراث مسلمين يخالف ربي سبحانه أولا ثانيا القانون خلقتو سياسة الدولة لتمويه الشعب التونسي يهتمو بمشاكل الأساسية يطالبوهم بحقوقهم يلقاو ينساهم الحاجات الرئيسية أهم نقول حسبي ونعم الوكيل الظالمين اتباع اليهود الكفار يلعنهم يحرقهم نار جهنم نشالله,1
تعالي مصي زبي تعالي جزائرية قحبة,1
الحق الثعلب التونسييه قدرها ههههههه وجه مرا التونسيه ماسخ برشه,1
 : يا وليفي وميلافيّ يا جر الونّه ودقة عود.,0
يا ڤيلا يا سييرا يا جوناس يا داكوستا ياااا كرييييمممم يا فووودي يا بيششي والله الف الحمدلله ع نعمتكم .,0
شمسو تبقا منور ولي ينتقدك يغير برسكو ضهرت خير,0
تحياتنا كريم الغربي زملاؤه أخلاق المسلم حاجتو لاااازم دائما وأبدااا مايغيرش التعاليم الإسلامية ويبقى يدافع دينه زمان ومكان واخلاق ربي يهديهم ويهدينا تشدد لالة منهرفش سمك دينا العظيم قاعدة تهاجمي كأمة واحدة,0
 صاحب الحساب ذا قطري أخونجي عفن يبي يسوي تتش بيننا وبين حبابينا الامارات ... أقول بعيده على شواربك يا قطري يا اخونجي يا عفن,1
جزائرية معنديش حاجة مريم بصح ضرك والله والله والله حبيتها وحسيت شابوا,1
يا وائل كلام جبران باسيل خاطىء وغير مقبول هو وزير في حكومة بيانها يقول ان إسرائيل هي عدو وليس من واجب…,0
 ست يمنى بدك تنقلي الحدث وما تكوني محيزة الى احد هيك منعرف حرية الاعلام اما تكوني طرف بغض النظر مني محق… ://./3681,1
 يا نوال يا نوال خبريني شو كان لون كلساتهم لما صار هالحديث بما انك كنت موجودة,1
وش تغير يادكتور هذا اللي يهاجم السعوديه وقادتها ليل نهار اصبح وطني,0
 كسمك يا بنت المتناكة يا وسخة ما بتشبعيش ذل و اهانة,1
 إسمو سماحة السيد حسن نصرالله يا #ديما_الوطية,0
" : ربي اني انتظر منك بشاره خير فلا تأجلها يا رب وعجل بها يا اكرم الاكرمين , اللهم بشرني بما يسرني وانت خير المبشرين",0
انا سعودي و اقول وداعاً لدواعش الشوارع ,0
 يا يمنى يعني من الباب للطاقة صارة القصة ؟,0
الزناديق هم من يقومون بتغطية آل جنبلاط المرتدين الناكثين لديننا ، لا تناصر الباطل فهو سيبقى باطل…,1
 نوال بري كلبي و عمبتلعب على ٢ وينو كبير العيلة ولي,0
"لازم كل لبناني بيحب وطنو، يفتخر فيكي من بعد هيك مقدمة
بس للأسف...
 

 
://./01

 #كلنا_ديما_صادق",0
حكاية متيران الاعدام محضرة يحكيو صحيح الحوار مخطط,0
اللهم عليك بالعسكر الفجرة ومن في حكمهم من حكام العرب والمسلمين الخونة والعملاء لليهود والصليبيين احصهم عددا واهلكهم بددا ولا تبق منهم أحدا اللهم عجل بزوالهم يا قوي يا عزيز يا جبار يا متكبر يا كافي اكفنا شر هؤلاء الكفرة الفجرة بما شئت وكيف شئت اللهم آمين,1
 الله عليكي الله يا بنت مصر يا مقاتله يا شريفه,0
 13: _   لازم هل واطية تتحاسب وتفوت عالحبس,1
اضف الى ذالك انه داعم لايران وحزب اللات,1
 ياخي والله بحبك يا معذبهم 😂😂<>اضرب ولا تبالي يا بو ناصر يا عسل 😂❤️,0
 ديما صادق شرشوحة الناهبين الوصولية السافلة حاملة هم الشعب الجائع والفقير,1
_  قراءه بلغه عربيه صحيحه ما يعرفش ينطقها المذيعين الجهالين بتوع القنوات المصريه,1
كل عام و انت ديوثَة و كل عام و انت نكرة و كل عام و انت ناقصة و كل عام عندك خلل ونقص انت بتشبهي كل الشي ا…,1
مستغرب شعب يسمع تفاهة شانو لى الدرجة الشعب تافه قالت شانو نبكي تونس زكمونة سامي الفهري نقطة استفهام تونس الايام,1
أعدل الحكومات في العالم هي السعودية ، والحاقدون والحاسدون كانوا يخوضون في كبر السن للخادم الحرمين الشريفين .والان اتوا بابعاد تضم في طيها الحقد والبغض ضد حكومة بلاد الحرمين الشريفين. اللهم ايد خدام الحرمين الشريفين و رد إلى الماكرين والحاقدين مكرهم وحقدهم . ,1
لطيف لطيف ربي لطف وصالنالو يحرقكم نار جهنم,1
مرحبا بلادكم تونس الجزائر بلاد حدة تعطوا رايكم تحكوا تحيبوا الدار داركم راسنا عينينا,0
 يا قلبك الكبير يا كبير 😂✋,0
 لعنة الله عليك يا زنديق يا كافر ولله لو اتيتك لا فجرت راسك الفارغ,1
نفهم سامحني بهادي الهدرة راضيتني ههههههه نحبش نزعف الواحد بصح بلاك تقلي مرة تانية تعرفيش الدنيا صاح نزعف ههههههه خاوتنا التوانسة عرفناكم بالمليح الشين حبيناكم ياك الدم يجبد,0
بابابابابابابا مخلوع روحك سامع سايس يتقطعلك عرق,1
جبران باسيل وزير خارجية لبنان ممنوع يحكي باسمو او باسم تيارو او عنصريتو بدو يحكي بإسم لبنان وبيانو الوزاري واسم عشرات ال…,1
تطبيق القانون يعتبر عنف يريدون يطبق القانون,1
سيدنا وحبيبنا وطبيب قلوبنا محمد ابن عبدالله,0
 ان شاء الله بيقبرك و نرتاح من قرفك,1
نمشي الني العصبة بعاثتهالي نجي النيكك خر,1
مايا انسانة مستوي جد راقي وجهة اليك سيل تحليلات ربما يابشير محق جعلتك تعجز تفسيرها لاتستطيع مجارتها صديقي,0
